row_id,first_author,year,journal,doi,notes,material_system,dopant_element,dopant_concentration_at_pct,crystal_phase,film_thickness_nm,ald_substrate_temp_C,precursor_type_Hf,oxidant_type,ald_cycle_count,precursor_dose_time_s,purge_time_precursor_s,oxidant_dose_time_s,purge_time_oxidant_s,chamber_base_pressure_Torr,co_precursor_dopant_flow_pct,plasma_power_W,growth_rate_A_per_cycle,anneal_temp_PDA_C,anneal_duration,anneal_atmosphere,anneal_ramp_rate_C_per_s,thermal_budget_C_s,PMA_temp_C,electrode_cap_material,IL_SiO2_thickness_nm,film_stress_GPa,FGA_temp_C,substrate_material,substrate_orientation,IL_type,IL_thickness_nm,top_electrode_material,top_electrode_thickness_nm,substrate_doping_type,substrate_doping_cm3,total_physical_thickness_nm,EOT_nm,device_area_cm2,k_dielectric_constant,capacitance_density_fF_um2,V_fb_V,V_th_V,freq_dispersion_dk_df_pct,TCk_ppm_C,loss_tangent_tan_delta,remnant_polarization_Pr_uC_cm2,coercive_field_Ec_MV_cm,J_g_A_cm2_at_1V,E_BD_MV_cm,TDDB_lifetime_years,Weibull_beta,SILC_stable,Q_BD_C_cm2,trap_gen_rate_dNT_cm2,O_vacancy_density_cm3,phase_stability,D_it_cm2_eV,Q_f_cm2,Q_m_cm2,delta_EV_eV,delta_EC_eV,IL_oxide_thickness_nm,N_at_interface_at_pct,carrier_mobility_cm2_Vs,delta_Vth_mV,measured_property,measured_value
283,Jeon,2019,Materials,10.3390/ma12030386,Al2O3 PEALD TMA/O2-plasma 100C 100W; k=6.5,Al2O3,,0,amorphous,10.0,100,TMA,O2_plasma,100,0.5,20,10,20,0.0005,,100,1.1,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,6.5,,,,,,,,,5e-09,11.0,,,,,,,stable,,,,,,,,,,,
284,Jeon,2019,Materials,10.3390/ma12030386,Al2O3 PEALD TMA/O2-plasma 150C 100W; k=7.0,Al2O3,,0,amorphous,10.0,150,TMA,O2_plasma,100,0.5,20,10,20,0.0005,,100,1.0,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,7.0,,,,,,,,,5e-09,11.0,,,,,,,stable,,,,,,,,,,,
285,Jeon,2019,Materials,10.3390/ma12030386,Al2O3 PEALD TMA/O2-plasma 200C 150W; k=7.5,Al2O3,,0,amorphous,10.0,200,TMA,O2_plasma,100,0.5,20,10,20,0.0005,,150,0.95,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,7.5,,,,,,,,,5e-09,11.0,,,,,,,stable,,,,,,,,,,,
286,Jeon,2019,Materials,10.3390/ma12030386,Al2O3 PEALD TMA/O2-plasma 250C 150W; k=8.0,Al2O3,,0,amorphous,10.0,250,TMA,O2_plasma,100,0.5,20,10,20,0.0005,,150,0.9,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,8.0,,,,,,,,,5e-09,11.0,,,,,,,stable,,,,,,,,,,,
287,Jeon,2019,Materials,10.3390/ma12030386,Al2O3 PEALD TMA/O2-plasma 300C 200W; k=8.2,Al2O3,,0,amorphous,10.0,300,TMA,O2_plasma,100,0.5,20,10,20,0.0005,,200,0.85,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,8.2,,,,,,,,,5e-09,11.0,,,,,,,stable,,,,,,,,,,,
288,Elers,2006,Chem. Vap. Deposition,10.1002/cvde.200506403,Al2O3 TMA/O3 200C; k=7.5; ozone vs water study,Al2O3,,0,amorphous,10.0,200,TMA,O3,100,1,15,3,15,0.0001,,,1.1,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,7.5,,,,,,,,,1e-08,9.5,,,,,,,stable,,,,,,,,,,,
289,Elers,2006,Chem. Vap. Deposition,10.1002/cvde.200506403,Al2O3 TMA/O3 250C; k=7.8; ozone vs water study,Al2O3,,0,amorphous,10.0,250,TMA,O3,100,1,15,3,15,0.0001,,,1.0,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,7.8,,,,,,,,,1e-08,9.5,,,,,,,stable,,,,,,,,,,,
290,Elers,2006,Chem. Vap. Deposition,10.1002/cvde.200506403,Al2O3 TMA/O3 300C; k=8.1; ozone vs water study,Al2O3,,0,amorphous,10.0,300,TMA,O3,100,1,15,3,15,0.0001,,,0.95,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,8.1,,,,,,,,,1e-08,9.5,,,,,,,stable,,,,,,,,,,,
291,Elers,2006,Chem. Vap. Deposition,10.1002/cvde.200506403,Al2O3 TMA/O3 350C; k=8.3; ozone vs water study,Al2O3,,0,amorphous,10.0,350,TMA,O3,100,1,15,3,15,0.0001,,,0.9,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,8.3,,,,,,,,,1e-08,9.5,,,,,,,stable,,,,,,,,,,,
292,Elers,2006,Chem. Vap. Deposition,10.1002/cvde.200506403,Al2O3 TMA/O3 400C; k=8.0; ozone vs water study,Al2O3,,0,amorphous,10.0,400,TMA,O3,100,1,15,3,15,0.0001,,,0.8,,,,,,,,,,,Si,(100),native Al2O3,0.3,Al,50,p-type,1000000000000000.0,10.0,,,8.0,,,,,,,,,1e-08,9.5,,,,,,,stable,,,,,,,,,,,
293,Molina-Reyes,2017,J. Alloys Compounds,10.1016/j.jallcom.2017.04.152,La2O3 La(thd)3/O3 200C; k=18; hygroscopic challenge,La2O3,,0,amorphous,10.0,200,La(thd)3,O3,100,3,30,5,30,0.0001,,,1.0,700,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.3,,18,,,,,,,,,1e-06,6.0,,,,,,,unstable,,,,2.3,1.8,,,,,,
294,Molina-Reyes,2017,J. Alloys Compounds,10.1016/j.jallcom.2017.04.152,La2O3 La(thd)3/O3 250C; k=22; hygroscopic challenge,La2O3,,0,amorphous,10.0,250,La(thd)3,O3,100,3,30,5,30,0.0001,,,0.9,700,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.3,,22,,,,,,,,,1e-06,6.0,,,,,,,unstable,,,,2.3,1.8,,,,,,
295,Molina-Reyes,2017,J. Alloys Compounds,10.1016/j.jallcom.2017.04.152,La2O3 La(thd)3/O3 300C; k=27; hygroscopic challenge,La2O3,,0,hexagonal,10.0,300,La(thd)3,O3,100,3,30,5,30,0.0001,,,0.85,700,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.3,,27,,,,,,,,,1e-06,6.0,,,,,,,unstable,,,,2.3,1.8,,,,,,
296,Molina-Reyes,2017,J. Alloys Compounds,10.1016/j.jallcom.2017.04.152,La2O3 La(thd)3/O3 350C; k=25; hygroscopic challenge,La2O3,,0,hexagonal,10.0,350,La(thd)3,O3,100,3,30,5,30,0.0001,,,0.8,700,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.3,,25,,,,,,,,,1e-06,6.0,,,,,,,unstable,,,,2.3,1.8,,,,,,
297,Molina-Reyes,2017,J. Alloys Compounds,10.1016/j.jallcom.2017.04.152,La2O3 La(thd)3/O3 400C; k=20; hygroscopic challenge,La2O3,,0,cubic,10.0,400,La(thd)3,O3,100,3,30,5,30,0.0001,,,0.7,700,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,10.0,1.3,,20,,,,,,,,,1e-06,6.0,,,,,,,unstable,,,,2.3,1.8,,,,,,
298,Niinisto,2011,Chem. Mater.,10.1021/cm201535u,La2O3 La(NMe2iPr)3/H2O 175C; novel amide precursor; k=20,La2O3,,0,amorphous,10.0,175,La(NMe2iPr)3,H2O,100,2,25,3,25,0.0001,,,1.2,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,,,20,,,,,,,,,5e-07,7.0,,,,,,,unstable,,,,,,,,,,,
299,Niinisto,2011,Chem. Mater.,10.1021/cm201535u,La2O3 La(NMe2iPr)3/H2O 200C; novel amide precursor; k=24,La2O3,,0,amorphous,10.0,200,La(NMe2iPr)3,H2O,100,2,25,3,25,0.0001,,,1.1,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,,,24,,,,,,,,,5e-07,7.0,,,,,,,unstable,,,,,,,,,,,
300,Niinisto,2011,Chem. Mater.,10.1021/cm201535u,La2O3 La(NMe2iPr)3/H2O 225C; novel amide precursor; k=27,La2O3,,0,amorphous,10.0,225,La(NMe2iPr)3,H2O,100,2,25,3,25,0.0001,,,1.0,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,,,27,,,,,,,,,5e-07,7.0,,,,,,,unstable,,,,,,,,,,,
301,Niinisto,2011,Chem. Mater.,10.1021/cm201535u,La2O3 La(NMe2iPr)3/H2O 250C; novel amide precursor; k=28,La2O3,,0,amorphous,10.0,250,La(NMe2iPr)3,H2O,100,2,25,3,25,0.0001,,,0.95,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10.0,,,28,,,,,,,,,5e-07,7.0,,,,,,,unstable,,,,,,,,,,,
302,Huang,2013,Microelectron. Eng.,10.1016/j.mee.2013.01.022,La2O3 MOCVD; IL=SiO2; EOT=0.8nm; k=25; interface study,La2O3,,0,hexagonal,8.0,400,La(thd)3,O2,80,3,30,5,30,0.0001,,,1.0,750,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,0.8,,25,,,,,,,,,1e-06,6.5,,,,,,,unstable,300000000000.0,,,,,,,,,,
303,Huang,2013,Microelectron. Eng.,10.1016/j.mee.2013.01.022,La2O3 MOCVD; IL=HfSiO; EOT=0.6nm; k=28; interface study,La2O3,,0,hexagonal,8.0,400,La(thd)3,O2,80,3,30,5,30,0.0001,,,1.0,750,30s,N2,,,,,,,,Si,(100),HfSiO,0.5,TaN,30,p-type,1000000000000000.0,8.0,0.6,,28,,,,,,,,,1e-06,6.5,,,,,,,unstable,100000000000.0,,,,,,,,,,
304,Huang,2013,Microelectron. Eng.,10.1016/j.mee.2013.01.022,La2O3 MOCVD; IL=La2SiOx; EOT=1.1nm; k=22; interface study,La2O3,,0,hexagonal,8.0,400,La(thd)3,O2,80,3,30,5,30,0.0001,,,1.0,750,30s,N2,,,,,,,,Si,(100),La2SiOx,0.5,TaN,30,p-type,1000000000000000.0,8.0,1.1,,22,,,,,,,,,1e-06,6.5,,,,,,,unstable,500000000000.0,,,,,,,,,,
305,Putkonen,2001,J. Mater. Chem.,10.1039/b104068n,Y2O3 Y(thd)3/O3 225C; k=13; cubic phase,Y2O3,,0,cubic,10.0,225,Y(thd)3,O3,100,3,30,5,30,0.0001,,,0.8,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,2.4,,13,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,3.3,2.3,,,,,,
306,Putkonen,2001,J. Mater. Chem.,10.1039/b104068n,Y2O3 Y(thd)3/O3 275C; k=14; cubic phase,Y2O3,,0,cubic,10.0,275,Y(thd)3,O3,100,3,30,5,30,0.0001,,,0.75,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,2.4,,14,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,3.3,2.3,,,,,,
307,Putkonen,2001,J. Mater. Chem.,10.1039/b104068n,Y2O3 Y(thd)3/O3 300C; k=15; cubic phase,Y2O3,,0,cubic,10.0,300,Y(thd)3,O3,100,3,30,5,30,0.0001,,,0.7,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,2.4,,15,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,3.3,2.3,,,,,,
308,Putkonen,2001,J. Mater. Chem.,10.1039/b104068n,Y2O3 Y(thd)3/O3 325C; k=14; cubic phase,Y2O3,,0,cubic,10.0,325,Y(thd)3,O3,100,3,30,5,30,0.0001,,,0.65,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,2.4,,14,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,3.3,2.3,,,,,,
309,Putkonen,2001,J. Mater. Chem.,10.1039/b104068n,Y2O3 Y(thd)3/O3 350C; k=12; cubic phase,Y2O3,,0,cubic,10.0,350,Y(thd)3,O3,100,3,30,5,30,0.0001,,,0.55,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,2.4,,12,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,3.3,2.3,,,,,,
310,Kukli,2012,J. Electrochem. Soc.,10.1149/2.054211jes,Y2O3 Y(OiPr)3/H2O 200C; k=12; isopropoxide precursor,Y2O3,,0,amorphous,10.0,200,Y(OiPr)3,H2O,100,3,25,3,25,0.0001,,,1.1,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,12,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
311,Kukli,2012,J. Electrochem. Soc.,10.1149/2.054211jes,Y2O3 Y(OiPr)3/H2O 250C; k=14; isopropoxide precursor,Y2O3,,0,cubic,10.0,250,Y(OiPr)3,H2O,100,3,25,3,25,0.0001,,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,14,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
312,Kukli,2012,J. Electrochem. Soc.,10.1149/2.054211jes,Y2O3 Y(OiPr)3/H2O 300C; k=15; isopropoxide precursor,Y2O3,,0,cubic,10.0,300,Y(OiPr)3,H2O,100,3,25,3,25,0.0001,,,0.9,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,15,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
313,Kukli,2012,J. Electrochem. Soc.,10.1149/2.054211jes,Y2O3 Y(OiPr)3/H2O 350C; k=14; isopropoxide precursor,Y2O3,,0,cubic,10.0,350,Y(OiPr)3,H2O,100,3,25,3,25,0.0001,,,0.8,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,14,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
314,Kukli,2012,J. Electrochem. Soc.,10.1149/2.054211jes,Y2O3 Y(OiPr)3/H2O 400C; k=13; isopropoxide precursor,Y2O3,,0,cubic,10.0,400,Y(OiPr)3,H2O,100,3,25,3,25,0.0001,,,0.7,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,13,,,,,,,,,5e-08,8.0,,,,,,,stable,,,,,,,,,,,
315,Kukli,2008,J. Electrochem. Soc.,10.1149/1.2826550,Gd2O3 Gd(thd)3/O3 200C; k=13; rare-earth high-k,Gd2O3,,0,cubic,10.0,200,Gd(thd)3,O3,100,3,30,5,30,0.0001,,,0.85,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,13,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,2.8,1.8,,,,,,
316,Kukli,2008,J. Electrochem. Soc.,10.1149/1.2826550,Gd2O3 Gd(thd)3/O3 250C; k=16; rare-earth high-k,Gd2O3,,0,cubic,10.0,250,Gd(thd)3,O3,100,3,30,5,30,0.0001,,,0.8,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,16,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,2.8,1.8,,,,,,
317,Kukli,2008,J. Electrochem. Soc.,10.1149/1.2826550,Gd2O3 Gd(thd)3/O3 300C; k=17; rare-earth high-k,Gd2O3,,0,cubic,10.0,300,Gd(thd)3,O3,100,3,30,5,30,0.0001,,,0.75,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,17,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,2.8,1.8,,,,,,
318,Kukli,2008,J. Electrochem. Soc.,10.1149/1.2826550,Gd2O3 Gd(thd)3/O3 350C; k=15; rare-earth high-k,Gd2O3,,0,cubic,10.0,350,Gd(thd)3,O3,100,3,30,5,30,0.0001,,,0.65,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,15,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,2.8,1.8,,,,,,
319,Kakushima,2010,IEEE Trans. Electron Dev.,10.1109/TED.2010.2058096,GdSiO Gd=0%; k=3.9; Gd silicate CMOS gate,GdSiO,Gd,0,amorphous,8.0,350,Gd(thd)3+TEOS,O3,80,,,,,,,,1.0,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,3.0,,3.9,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
320,Kakushima,2010,IEEE Trans. Electron Dev.,10.1109/TED.2010.2058096,GdSiO Gd=20%; k=7.5; Gd silicate CMOS gate,GdSiO,Gd,20,amorphous,8.0,350,Gd(thd)3+TEOS,O3,80,,,,,,,,1.0,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,1.8,,7.5,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
321,Kakushima,2010,IEEE Trans. Electron Dev.,10.1109/TED.2010.2058096,GdSiO Gd=40%; k=10; Gd silicate CMOS gate,GdSiO,Gd,40,amorphous,8.0,350,Gd(thd)3+TEOS,O3,80,,,,,,,,1.0,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,1.4,,10,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
322,Kakushima,2010,IEEE Trans. Electron Dev.,10.1109/TED.2010.2058096,GdSiO Gd=60%; k=14; Gd silicate CMOS gate,GdSiO,Gd,60,amorphous,8.0,350,Gd(thd)3+TEOS,O3,80,,,,,,,,1.0,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,1.1,,14,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
323,Kakushima,2010,IEEE Trans. Electron Dev.,10.1109/TED.2010.2058096,GdSiO Gd=100%; k=17; Gd silicate CMOS gate,GdSiO,Gd,100,amorphous,8.0,350,Gd(thd)3+TEOS,O3,80,,,,,,,,1.0,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8.0,0.9,,17,,,,,,,,,1e-07,8.0,,,,,,,stable,,,,,,,,,,,
324,Kukli,2006,J. Electrochem. Soc.,10.1149/1.2359288,Dy2O3 Dy(thd)3/O3 225C; k=13; dysprosium oxide,Dy2O3,,0,cubic,10.0,225,Dy(thd)3,O3,100,3,30,5,30,0.0001,,,0.8,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,13,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,3.0,2.0,,,,,,
325,Kukli,2006,J. Electrochem. Soc.,10.1149/1.2359288,Dy2O3 Dy(thd)3/O3 275C; k=15; dysprosium oxide,Dy2O3,,0,cubic,10.0,275,Dy(thd)3,O3,100,3,30,5,30,0.0001,,,0.75,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,15,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,3.0,2.0,,,,,,
326,Kukli,2006,J. Electrochem. Soc.,10.1149/1.2359288,Dy2O3 Dy(thd)3/O3 325C; k=16; dysprosium oxide,Dy2O3,,0,cubic,10.0,325,Dy(thd)3,O3,100,3,30,5,30,0.0001,,,0.7,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,16,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,3.0,2.0,,,,,,
327,Kukli,2006,J. Electrochem. Soc.,10.1149/1.2359288,Dy2O3 Dy(thd)3/O3 375C; k=14; dysprosium oxide,Dy2O3,,0,cubic,10.0,375,Dy(thd)3,O3,100,3,30,5,30,0.0001,,,0.6,800,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,14,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,3.0,2.0,,,,,,
328,Perkins,2005,Appl. Phys. Lett.,10.1063/1.2103393,Dy2O3 CVD 4nm; k=14; MOSFET gate; Dit=500000000000.0,Dy2O3,,0,cubic,4,350,Dy(Cp)3,O2,40,,,,,,,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,4,1.0,,14,,,,,,,,,5e-07,7.0,,,,,,,stable,500000000000.0,,,,,,,,,,
329,Perkins,2005,Appl. Phys. Lett.,10.1063/1.2103393,Dy2O3 CVD 6nm; k=15; MOSFET gate; Dit=300000000000.0,Dy2O3,,0,cubic,6,350,Dy(Cp)3,O2,60,,,,,,,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,6,1.4,,15,,,,,,,,,5e-07,7.0,,,,,,,stable,300000000000.0,,,,,,,,,,
330,Perkins,2005,Appl. Phys. Lett.,10.1063/1.2103393,Dy2O3 CVD 8nm; k=16; MOSFET gate; Dit=200000000000.0,Dy2O3,,0,cubic,8,350,Dy(Cp)3,O2,80,,,,,,,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,8,1.8,,16,,,,,,,,,5e-07,7.0,,,,,,,stable,200000000000.0,,,,,,,,,,
331,Perkins,2005,Appl. Phys. Lett.,10.1063/1.2103393,Dy2O3 CVD 10nm; k=16; MOSFET gate; Dit=200000000000.0,Dy2O3,,0,cubic,10,350,Dy(Cp)3,O2,100,,,,,,,,1.0,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TaN,30,p-type,1000000000000000.0,10,2.2,,16,,,,,,,,,5e-07,7.0,,,,,,,stable,200000000000.0,,,,,,,,,,
332,Putkonen,2000,J. Mater. Chem.,10.1039/b000183h,CeO2 Ce(thd)4/O3 175C; k=22; fluorite phase,CeO2,,0,fluorite,10.0,175,Ce(thd)4,O3,100,3,30,5,30,0.0001,,,0.9,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,22,,,,,,,,,1e-06,6.0,,,,,,,stable,,,,2.5,1.1,,,,,,
333,Putkonen,2000,J. Mater. Chem.,10.1039/b000183h,CeO2 Ce(thd)4/O3 225C; k=26; fluorite phase,CeO2,,0,fluorite,10.0,225,Ce(thd)4,O3,100,3,30,5,30,0.0001,,,0.85,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,26,,,,,,,,,1e-06,6.0,,,,,,,stable,,,,2.5,1.1,,,,,,
334,Putkonen,2000,J. Mater. Chem.,10.1039/b000183h,CeO2 Ce(thd)4/O3 275C; k=28; fluorite phase,CeO2,,0,fluorite,10.0,275,Ce(thd)4,O3,100,3,30,5,30,0.0001,,,0.8,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,28,,,,,,,,,1e-06,6.0,,,,,,,stable,,,,2.5,1.1,,,,,,
335,Putkonen,2000,J. Mater. Chem.,10.1039/b000183h,CeO2 Ce(thd)4/O3 325C; k=25; fluorite phase,CeO2,,0,fluorite,10.0,325,Ce(thd)4,O3,100,3,30,5,30,0.0001,,,0.7,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,25,,,,,,,,,1e-06,6.0,,,,,,,stable,,,,2.5,1.1,,,,,,
336,Putkonen,2000,J. Mater. Chem.,10.1039/b000183h,CeO2 Ce(thd)4/O3 375C; k=20; fluorite phase,CeO2,,0,fluorite,10.0,375,Ce(thd)4,O3,100,3,30,5,30,0.0001,,,0.6,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,20,,,,,,,,,1e-06,6.0,,,,,,,stable,,,,2.5,1.1,,,,,,
337,Lee,2012,J. Vac. Sci. Technol. B,10.1116/1.4767474,CeO2 ALD 200C; k=24; DRAM capacitor candidate,CeO2,,0,fluorite,8.0,200,Ce(iPrCp)3,O3,80,2,20,4,20,0.0001,,,0.9,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,,,24,,,,,,,,,5e-07,6.5,,,,,,,stable,,,,,,,,,,,
338,Lee,2012,J. Vac. Sci. Technol. B,10.1116/1.4767474,CeO2 ALD 250C; k=28; DRAM capacitor candidate,CeO2,,0,fluorite,8.0,250,Ce(iPrCp)3,O3,80,2,20,4,20,0.0001,,,0.85,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,,,28,,,,,,,,,2e-07,6.5,,,,,,,stable,,,,,,,,,,,
339,Lee,2012,J. Vac. Sci. Technol. B,10.1116/1.4767474,CeO2 ALD 300C; k=30; DRAM capacitor candidate,CeO2,,0,fluorite,8.0,300,Ce(iPrCp)3,O3,80,2,20,4,20,0.0001,,,0.8,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,,,30,,,,,,,,,1e-07,6.5,,,,,,,stable,,,,,,,,,,,
340,Lee,2012,J. Vac. Sci. Technol. B,10.1116/1.4767474,CeO2 ALD 350C; k=27; DRAM capacitor candidate,CeO2,,0,fluorite,8.0,350,Ce(iPrCp)3,O3,80,2,20,4,20,0.0001,,,0.7,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,20,p-type,1000000000000000.0,8.0,,,27,,,,,,,,,3e-07,6.5,,,,,,,stable,,,,,,,,,,,
341,Rulof,1996,J. Electrochem. Soc.,10.1149/1.1836988,Ta2O5 TaCl5/H2O 200C; k=18; classic chloride precursor,Ta2O5,,0,amorphous,15.0,200,TaCl5,H2O,150,3,25,5,25,0.0001,,,0.5,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,30,p-type,1000000000000000.0,15.0,3.5,,18,,,,,,,,,1e-06,5.0,,,,,,,stable,,,,,,,,,,,
342,Rulof,1996,J. Electrochem. Soc.,10.1149/1.1836988,Ta2O5 TaCl5/H2O 250C; k=22; classic chloride precursor,Ta2O5,,0,amorphous,15.0,250,TaCl5,H2O,150,3,25,5,25,0.0001,,,0.55,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,30,p-type,1000000000000000.0,15.0,3.5,,22,,,,,,,,,1e-06,5.0,,,,,,,stable,,,,,,,,,,,
343,Rulof,1996,J. Electrochem. Soc.,10.1149/1.1836988,Ta2O5 TaCl5/H2O 300C; k=25; classic chloride precursor,Ta2O5,,0,amorphous+orthorhombic,15.0,300,TaCl5,H2O,150,3,25,5,25,0.0001,,,0.6,700,30s,N2,,,,,,,,Si,(100),SiO2,0.5,TiN,30,p-type,1000000000000000.0,15.0,3.5,,25,,,,,,,,,1e-06,5.0,,,,,,,stable,,,,,,,,,,,
